Site identification,Year,Transect,Quadrat,Species Common Name,Count
6,2005,30.3,13.3,Butter Clam,0
6,2005,30.3,13.3,Littleneck Clam,50
6,2005,30.3,13.3,Manila Clam,16
6,2005,30.3,13.3,Varnish Clam,0
6,2005,30.3,16.9,Butter Clam,1
6,2005,30.3,16.9,Littleneck Clam,24
6,2005,30.3,16.9,Manila Clam,13
6,2005,30.3,16.9,Varnish Clam,0
6,2005,30.3,47.8,Butter Clam,0
6,2005,30.3,47.8,Littleneck Clam,0
6,2005,30.3,47.8,Manila Clam,0
6,2005,30.3,47.8,Varnish Clam,0
7,2005,3.8,-14.5,Butter Clam,0
7,2005,3.8,-14.5,Littleneck Clam,0
7,2005,3.8,-14.5,Manila Clam,111
7,2005,3.8,-14.5,Varnish Clam,0
7,2005,3.8,-8.5,Butter Clam,0
7,2005,3.8,-8.5,Littleneck Clam,0
7,2005,3.8,-8.5,Manila Clam,15
7,2005,3.8,-8.5,Varnish Clam,0
7,2005,3.8,7.6,Butter Clam,0
7,2005,3.8,7.6,Littleneck Clam,1
7,2005,3.8,7.6,Manila Clam,0
7,2005,3.8,7.6,Varnish Clam,0
7,2005,5.9,-2.5,Butter Clam,0
7,2005,5.9,-2.5,Littleneck Clam,8
7,2005,5.9,-2.5,Manila Clam,0
7,2005,5.9,-2.5,Varnish Clam,0
7,2005,5.9,9.5,Butter Clam,0
7,2005,5.9,9.5,Littleneck Clam,0
7,2005,5.9,9.5,Manila Clam,0
7,2005,5.9,9.5,Varnish Clam,0
7,2005,5.9,20.5,Butter Clam,0
7,2005,5.9,20.5,Littleneck Clam,0
7,2005,5.9,20.5,Manila Clam,0
7,2005,5.9,20.5,Varnish Clam,0
7,2005,7.7,-18.1,Butter Clam,1
7,2005,7.7,-18.1,Littleneck Clam,0
7,2005,7.7,-18.1,Manila Clam,1
7,2005,7.7,-18.1,Varnish Clam,0
7,2005,7.7,-7.1,Butter Clam,0
7,2005,7.7,-7.1,Littleneck Clam,31
7,2005,7.7,-7.1,Manila Clam,20
7,2005,7.7,-7.1,Varnish Clam,0
7,2005,7.7,4.8,Butter Clam,0
7,2005,7.7,4.8,Littleneck Clam,0
7,2005,7.7,4.8,Manila Clam,0
7,2005,7.7,4.8,Varnish Clam,0
7,2005,27,-19.3,Butter Clam,0
7,2005,27,-19.3,Littleneck Clam,4
7,2005,27,-19.3,Manila Clam,0
7,2005,27,-19.3,Varnish Clam,0
7,2005,27,-3.3,Butter Clam,0
7,2005,27,-3.3,Littleneck Clam,1
7,2005,27,-3.3,Manila Clam,0
7,2005,27,-3.3,Varnish Clam,0
7,2005,27,6.4,Butter Clam,0
7,2005,27,6.4,Littleneck Clam,0
7,2005,27,6.4,Manila Clam,0
7,2005,27,6.4,Varnish Clam,0
7,2005,32,-15.9,Butter Clam,0
7,2005,32,-15.9,Littleneck Clam,0
7,2005,32,-15.9,Manila Clam,11
7,2005,32,-15.9,Varnish Clam,0
7,2005,32,-9.1,Butter Clam,0
7,2005,32,-9.1,Littleneck Clam,0
7,2005,32,-9.1,Manila Clam,13
7,2005,32,-9.1,Varnish Clam,0
7,2005,32,11.8,Butter Clam,0
7,2005,32,11.8,Littleneck Clam,0
7,2005,32,11.8,Manila Clam,0
7,2005,32,11.8,Varnish Clam,0
4,2006,4.7,-22.5,Butter Clam,0
4,2006,4.7,-22.5,Littleneck Clam,2
4,2006,4.7,-22.5,Manila Clam,3
4,2006,4.7,-22.5,Varnish Clam,0
4,2006,4.7,2.6,Butter Clam,0
4,2006,4.7,2.6,Littleneck Clam,11
4,2006,4.7,2.6,Manila Clam,11
4,2006,4.7,2.6,Varnish Clam,0
4,2006,4.7,9.4,Butter Clam,0
4,2006,4.7,9.4,Littleneck Clam,2
4,2006,4.7,9.4,Manila Clam,0
4,2006,4.7,9.4,Varnish Clam,123
4,2006,7.4,-29.5,Butter Clam,0
4,2006,7.4,-29.5,Littleneck Clam,0
4,2006,7.4,-29.5,Manila Clam,0
4,2006,7.4,-29.5,Varnish Clam,139
4,2006,7.4,-0.7,Butter Clam,0
4,2006,7.4,-0.7,Littleneck Clam,0
4,2006,7.4,-0.7,Manila Clam,0
4,2006,7.4,-0.7,Varnish Clam,0
4,2006,7.4,6.2,Butter Clam,0
4,2006,7.4,6.2,Littleneck Clam,26
4,2006,7.4,6.2,Manila Clam,2
4,2006,7.4,6.2,Varnish Clam,0
4,2006,14.8,-25.5,Butter Clam,0
4,2006,14.8,-25.5,Littleneck Clam,2
4,2006,14.8,-25.5,Manila Clam,0
4,2006,14.8,-25.5,Varnish Clam,234
4,2006,14.8,-4.5,Butter Clam,6
4,2006,14.8,-4.5,Littleneck Clam,8
4,2006,14.8,-4.5,Manila Clam,6
4,2006,14.8,-4.5,Varnish Clam,0
4,2006,14.8,7.2,Butter Clam,0
4,2006,14.8,7.2,Littleneck Clam,3
4,2006,14.8,7.2,Manila Clam,2
4,2006,14.8,7.2,Varnish Clam,0
4,2006,19.5,-28.9,Butter Clam,0
4,2006,19.5,-28.9,Littleneck Clam,2
4,2006,19.5,-28.9,Manila Clam,0
4,2006,19.5,-28.9,Varnish Clam,283
4,2006,19.5,-6.5,Butter Clam,10
4,2006,19.5,-6.5,Littleneck Clam,18
4,2006,19.5,-6.5,Manila Clam,0
4,2006,19.5,-6.5,Varnish Clam,0
4,2006,19.5,-0.3,Butter Clam,12
4,2006,19.5,-0.3,Littleneck Clam,4
4,2006,19.5,-0.3,Manila Clam,13
4,2006,19.5,-0.3,Varnish Clam,0
4,2006,25.8,-28.9,Butter Clam,0
4,2006,25.8,-28.9,Littleneck Clam,4
4,2006,25.8,-28.9,Manila Clam,0
4,2006,25.8,-28.9,Varnish Clam,6
4,2006,25.8,4.4,Butter Clam,0
4,2006,25.8,4.4,Littleneck Clam,13
4,2006,25.8,4.4,Manila Clam,23
4,2006,25.8,4.4,Varnish Clam,0
4,2006,25.8,13.2,Butter Clam,0
4,2006,25.8,13.2,Littleneck Clam,0
4,2006,25.8,13.2,Manila Clam,0
4,2006,25.8,13.2,Varnish Clam,271
5,2006,9.9,-27,Butter Clam,4
5,2006,9.9,-27,Littleneck Clam,76
5,2006,9.9,-27,Manila Clam,96
5,2006,9.9,-27,Varnish Clam,0
5,2006,9.9,-3.7,Butter Clam,0
5,2006,9.9,-3.7,Littleneck Clam,0
5,2006,9.9,-3.7,Manila Clam,0
5,2006,9.9,-3.7,Varnish Clam,0
5,2006,9.9,8.6,Butter Clam,0
5,2006,9.9,8.6,Littleneck Clam,0
5,2006,9.9,8.6,Manila Clam,0
5,2006,9.9,8.6,Varnish Clam,0
5,2006,16.2,-22.9,Butter Clam,0
5,2006,16.2,-22.9,Littleneck Clam,4
5,2006,16.2,-22.9,Manila Clam,25
5,2006,16.2,-22.9,Varnish Clam,0
5,2006,16.2,-5.4,Butter Clam,0
5,2006,16.2,-5.4,Littleneck Clam,24
5,2006,16.2,-5.4,Manila Clam,27
5,2006,16.2,-5.4,Varnish Clam,0
5,2006,16.2,5.4,Butter Clam,0
5,2006,16.2,5.4,Littleneck Clam,1
5,2006,16.2,5.4,Manila Clam,21
5,2006,16.2,5.4,Varnish Clam,0
5,2006,23.1,-28.3,Butter Clam,0
5,2006,23.1,-28.3,Littleneck Clam,138
5,2006,23.1,-28.3,Manila Clam,121
5,2006,23.1,-28.3,Varnish Clam,37
5,2006,23.1,1.2,Butter Clam,0
5,2006,23.1,1.2,Littleneck Clam,0
5,2006,23.1,1.2,Manila Clam,19
5,2006,23.1,1.2,Varnish Clam,1
5,2006,23.1,8,Butter Clam,0
5,2006,23.1,8,Littleneck Clam,0
5,2006,23.1,8,Manila Clam,19
5,2006,23.1,8,Varnish Clam,2
5,2006,34.8,-29.1,Butter Clam,6
5,2006,34.8,-29.1,Littleneck Clam,98
5,2006,34.8,-29.1,Manila Clam,206
5,2006,34.8,-29.1,Varnish Clam,1
5,2006,34.8,-13.7,Butter Clam,0
5,2006,34.8,-13.7,Littleneck Clam,2
5,2006,34.8,-13.7,Manila Clam,59
5,2006,34.8,-13.7,Varnish Clam,1
5,2006,34.8,-4.1,Butter Clam,0
5,2006,34.8,-4.1,Littleneck Clam,3
5,2006,34.8,-4.1,Manila Clam,47
5,2006,34.8,-4.1,Varnish Clam,0
5,2006,41.2,-33.3,Butter Clam,0
5,2006,41.2,-33.3,Littleneck Clam,86
5,2006,41.2,-33.3,Manila Clam,100
5,2006,41.2,-33.3,Varnish Clam,0
5,2006,41.2,-7.3,Butter Clam,0
5,2006,41.2,-7.3,Littleneck Clam,0
5,2006,41.2,-7.3,Manila Clam,4
5,2006,41.2,-7.3,Varnish Clam,0
5,2006,41.2,16.4,Butter Clam,0
5,2006,41.2,16.4,Littleneck Clam,5
5,2006,41.2,16.4,Manila Clam,0
5,2006,41.2,16.4,Varnish Clam,0
6,2006,11.5,-16.1,Butter Clam,0
6,2006,11.5,-16.1,Littleneck Clam,14
6,2006,11.5,-16.1,Manila Clam,0
6,2006,11.5,-16.1,Varnish Clam,0
6,2006,11.5,-4.9,Butter Clam,8
6,2006,11.5,-4.9,Littleneck Clam,69
6,2006,11.5,-4.9,Manila Clam,0
6,2006,11.5,-4.9,Varnish Clam,0
6,2006,11.5,-1.7,Butter Clam,2
6,2006,11.5,-1.7,Littleneck Clam,22
6,2006,11.5,-1.7,Manila Clam,31
6,2006,11.5,-1.7,Varnish Clam,0
6,2006,13.1,2.8,Butter Clam,2
6,2006,13.1,2.8,Littleneck Clam,52
6,2006,13.1,2.8,Manila Clam,26
6,2006,13.1,2.8,Varnish Clam,0
6,2006,13.1,6.2,Butter Clam,0
6,2006,13.1,6.2,Littleneck Clam,13
6,2006,13.1,6.2,Manila Clam,37
6,2006,13.1,6.2,Varnish Clam,0
6,2006,13.1,21.6,Butter Clam,0
6,2006,13.1,21.6,Littleneck Clam,0
6,2006,13.1,21.6,Manila Clam,1
6,2006,13.1,21.6,Varnish Clam,0
6,2006,16.5,-18.3,Butter Clam,2
6,2006,16.5,-18.3,Littleneck Clam,3
6,2006,16.5,-18.3,Manila Clam,0
6,2006,16.5,-18.3,Varnish Clam,0
6,2006,16.5,-4.3,Butter Clam,0
6,2006,16.5,-4.3,Littleneck Clam,0
6,2006,16.5,-4.3,Manila Clam,0
6,2006,16.5,-4.3,Varnish Clam,0
6,2006,16.5,6.8,Butter Clam,8
6,2006,16.5,6.8,Littleneck Clam,43
6,2006,16.5,6.8,Manila Clam,28
6,2006,16.5,6.8,Varnish Clam,0
6,2006,21.7,-26.7,Butter Clam,0
6,2006,21.7,-26.7,Littleneck Clam,0
6,2006,21.7,-26.7,Manila Clam,2
6,2006,21.7,-26.7,Varnish Clam,0
6,2006,21.7,-0.1,Butter Clam,4
6,2006,21.7,-0.1,Littleneck Clam,74
6,2006,21.7,-0.1,Manila Clam,62
6,2006,21.7,-0.1,Varnish Clam,0
6,2006,21.7,8.4,Butter Clam,2
6,2006,21.7,8.4,Littleneck Clam,61
6,2006,21.7,8.4,Manila Clam,74
6,2006,21.7,8.4,Varnish Clam,0
6,2006,31.3,-2.3,Butter Clam,6
6,2006,31.3,-2.3,Littleneck Clam,19
6,2006,31.3,-2.3,Manila Clam,1
6,2006,31.3,-2.3,Varnish Clam,0
6,2006,31.3,3.6,Butter Clam,15
6,2006,31.3,3.6,Littleneck Clam,32
6,2006,31.3,3.6,Manila Clam,24
6,2006,31.3,3.6,Varnish Clam,0
6,2006,31.3,15.2,Butter Clam,2
6,2006,31.3,15.2,Littleneck Clam,11
6,2006,31.3,15.2,Manila Clam,14
6,2006,31.3,15.2,Varnish Clam,0
7,2006,4.1,-14.9,Butter Clam,0
7,2006,4.1,-14.9,Littleneck Clam,0
7,2006,4.1,-14.9,Manila Clam,0
7,2006,4.1,-14.9,Varnish Clam,0
7,2006,4.1,6.4,Butter Clam,0
7,2006,4.1,6.4,Littleneck Clam,0
7,2006,4.1,6.4,Manila Clam,0
7,2006,4.1,6.4,Varnish Clam,0
7,2006,4.1,9.8,Butter Clam,0
7,2006,4.1,9.8,Littleneck Clam,0
7,2006,4.1,9.8,Manila Clam,0
7,2006,4.1,9.8,Varnish Clam,0
7,2006,8.7,-9.9,Butter Clam,0
7,2006,8.7,-9.9,Littleneck Clam,6
7,2006,8.7,-9.9,Manila Clam,0
7,2006,8.7,-9.9,Varnish Clam,0
7,2006,8.7,-3.5,Butter Clam,0
7,2006,8.7,-3.5,Littleneck Clam,0
7,2006,8.7,-3.5,Manila Clam,0
7,2006,8.7,-3.5,Varnish Clam,0
7,2006,8.7,19.8,Butter Clam,0
7,2006,8.7,19.8,Littleneck Clam,0
7,2006,8.7,19.8,Manila Clam,0
7,2006,8.7,19.8,Varnish Clam,7
7,2006,13.7,-15.7,Butter Clam,0
7,2006,13.7,-15.7,Littleneck Clam,0
7,2006,13.7,-15.7,Manila Clam,0
7,2006,13.7,-15.7,Varnish Clam,0
7,2006,13.7,-10.9,Butter Clam,0
7,2006,13.7,-10.9,Littleneck Clam,0
7,2006,13.7,-10.9,Manila Clam,1
7,2006,13.7,-10.9,Varnish Clam,0
7,2006,13.7,-5.7,Butter Clam,0
7,2006,13.7,-5.7,Littleneck Clam,2
7,2006,13.7,-5.7,Manila Clam,2
7,2006,13.7,-5.7,Varnish Clam,0
7,2006,21.7,-23.3,Butter Clam,0
7,2006,21.7,-23.3,Littleneck Clam,0
7,2006,21.7,-23.3,Manila Clam,0
7,2006,21.7,-23.3,Varnish Clam,0
7,2006,21.7,-11.5,Butter Clam,0
7,2006,21.7,-11.5,Littleneck Clam,0
7,2006,21.7,-11.5,Manila Clam,0
7,2006,21.7,-11.5,Varnish Clam,44
7,2006,21.7,2.8,Butter Clam,0
7,2006,21.7,2.8,Littleneck Clam,0
7,2006,21.7,2.8,Manila Clam,0
7,2006,21.7,2.8,Varnish Clam,0
7,2006,30.1,-26.7,Butter Clam,0
7,2006,30.1,-26.7,Littleneck Clam,0
7,2006,30.1,-26.7,Manila Clam,0
7,2006,30.1,-26.7,Varnish Clam,0
7,2006,30.1,0.12,Butter Clam,0
7,2006,30.1,0.12,Littleneck Clam,0
7,2006,30.1,0.12,Manila Clam,0
7,2006,30.1,0.12,Varnish Clam,17
7,2006,30.1,3.4,Butter Clam,0
7,2006,30.1,3.4,Littleneck Clam,0
7,2006,30.1,3.4,Manila Clam,0
7,2006,30.1,3.4,Varnish Clam,0
4,2007,3.8,-14.1,Butter Clam,0
4,2007,3.8,-14.1,Littleneck Clam,0
4,2007,3.8,-14.1,Manila Clam,0
4,2007,3.8,-14.1,Varnish Clam,79
4,2007,3.8,-7.6,Butter Clam,0
4,2007,3.8,-7.6,Littleneck Clam,0
4,2007,3.8,-7.6,Manila Clam,0
4,2007,3.8,-7.6,Varnish Clam,0
4,2007,3.8,6.3,Butter Clam,0
4,2007,3.8,6.3,Littleneck Clam,3
4,2007,3.8,6.3,Manila Clam,0
4,2007,3.8,6.3,Varnish Clam,0
4,2007,7.4,-14.9,Butter Clam,3
4,2007,7.4,-14.9,Littleneck Clam,4
4,2007,7.4,-14.9,Manila Clam,0
4,2007,7.4,-14.9,Varnish Clam,182
4,2007,7.4,-4.5,Butter Clam,0
4,2007,7.4,-4.5,Littleneck Clam,0
4,2007,7.4,-4.5,Manila Clam,0
4,2007,7.4,-4.5,Varnish Clam,0
4,2007,7.4,0.02,Butter Clam,2
4,2007,7.4,0.02,Littleneck Clam,6
4,2007,7.4,0.02,Manila Clam,0
4,2007,7.4,0.02,Varnish Clam,0
4,2007,13.9,-16.9,Butter Clam,6
4,2007,13.9,-16.9,Littleneck Clam,13
4,2007,13.9,-16.9,Manila Clam,3
4,2007,13.9,-16.9,Varnish Clam,0
4,2007,13.9,-5.1,Butter Clam,8
4,2007,13.9,-5.1,Littleneck Clam,7
4,2007,13.9,-5.1,Manila Clam,0
4,2007,13.9,-5.1,Varnish Clam,0
4,2007,13.9,8.9,Butter Clam,0
4,2007,13.9,8.9,Littleneck Clam,0
4,2007,13.9,8.9,Manila Clam,0
4,2007,13.9,8.9,Varnish Clam,0
4,2007,24.7,-14.9,Butter Clam,1
4,2007,24.7,-14.9,Littleneck Clam,8
4,2007,24.7,-14.9,Manila Clam,0
4,2007,24.7,-14.9,Varnish Clam,114
4,2007,24.7,-6.3,Butter Clam,10
4,2007,24.7,-6.3,Littleneck Clam,17
4,2007,24.7,-6.3,Manila Clam,0
4,2007,24.7,-6.3,Varnish Clam,0
4,2007,24.7,8.7,Butter Clam,0
4,2007,24.7,8.7,Littleneck Clam,0
4,2007,24.7,8.7,Manila Clam,0
4,2007,24.7,8.7,Varnish Clam,0
4,2007,31.8,-9.1,Butter Clam,5
4,2007,31.8,-9.1,Littleneck Clam,4
4,2007,31.8,-9.1,Manila Clam,0
4,2007,31.8,-9.1,Varnish Clam,85
4,2007,31.8,1.7,Butter Clam,0
4,2007,31.8,1.7,Littleneck Clam,29
4,2007,31.8,1.7,Manila Clam,0
4,2007,31.8,1.7,Varnish Clam,0
4,2007,31.8,16.5,Butter Clam,0
4,2007,31.8,16.5,Littleneck Clam,0
4,2007,31.8,16.5,Manila Clam,0
4,2007,31.8,16.5,Varnish Clam,94
5,2007,18.5,-25,Butter Clam,2
5,2007,18.5,-25,Littleneck Clam,45
5,2007,18.5,-25,Manila Clam,64
5,2007,18.5,-25,Varnish Clam,0
5,2007,18.5,-19,Butter Clam,0
5,2007,18.5,-19,Littleneck Clam,1
5,2007,18.5,-19,Manila Clam,15
5,2007,18.5,-19,Varnish Clam,6
5,2007,18.5,46,Butter Clam,0
5,2007,18.5,46,Littleneck Clam,0
5,2007,18.5,46,Manila Clam,0
5,2007,18.5,46,Varnish Clam,0
5,2007,32.8,-44,Butter Clam,0
5,2007,32.8,-44,Littleneck Clam,62
5,2007,32.8,-44,Manila Clam,0
5,2007,32.8,-44,Varnish Clam,0
5,2007,32.8,25,Butter Clam,0
5,2007,32.8,25,Littleneck Clam,0
5,2007,32.8,25,Manila Clam,2
5,2007,32.8,25,Varnish Clam,0
5,2007,32.8,46,Butter Clam,19
5,2007,32.8,46,Littleneck Clam,0
5,2007,32.8,46,Manila Clam,0
5,2007,32.8,46,Varnish Clam,82
5,2007,37.9,-44,Butter Clam,27
5,2007,37.9,-44,Littleneck Clam,46
5,2007,37.9,-44,Manila Clam,9
5,2007,37.9,-44,Varnish Clam,0
5,2007,37.9,17,Butter Clam,0
5,2007,37.9,17,Littleneck Clam,4
5,2007,37.9,17,Manila Clam,9
5,2007,37.9,17,Varnish Clam,0
5,2007,37.9,29,Butter Clam,0
5,2007,37.9,29,Littleneck Clam,0
5,2007,37.9,29,Manila Clam,0
5,2007,37.9,29,Varnish Clam,33
5,2007,45.8,8,Butter Clam,0
5,2007,45.8,8,Littleneck Clam,0
5,2007,45.8,8,Manila Clam,0
5,2007,45.8,8,Varnish Clam,125
5,2007,45.8,30,Butter Clam,0
5,2007,45.8,30,Littleneck Clam,0
5,2007,45.8,30,Manila Clam,0
5,2007,45.8,30,Varnish Clam,16
5,2007,45.8,52,Butter Clam,0
5,2007,45.8,52,Littleneck Clam,0
5,2007,45.8,52,Manila Clam,0
5,2007,45.8,52,Varnish Clam,0
5,2007,53.3,-27,Butter Clam,0
5,2007,53.3,-27,Littleneck Clam,0
5,2007,53.3,-27,Manila Clam,0
5,2007,53.3,-27,Varnish Clam,0
5,2007,53.3,25,Butter Clam,0
5,2007,53.3,25,Littleneck Clam,0
5,2007,53.3,25,Manila Clam,0
5,2007,53.3,25,Varnish Clam,0
5,2007,53.3,35,Butter Clam,0
5,2007,53.3,35,Littleneck Clam,0
5,2007,53.3,35,Manila Clam,0
5,2007,53.3,35,Varnish Clam,0
6,2007,10.1,-11.6,Butter Clam,0
6,2007,10.1,-11.6,Littleneck Clam,4
6,2007,10.1,-11.6,Manila Clam,0
6,2007,10.1,-11.6,Varnish Clam,0
6,2007,10.1,-2.8,Butter Clam,5
6,2007,10.1,-2.8,Littleneck Clam,97
6,2007,10.1,-2.8,Manila Clam,0
6,2007,10.1,-2.8,Varnish Clam,0
6,2007,10.1,14.9,Butter Clam,0
6,2007,10.1,14.9,Littleneck Clam,1
6,2007,10.1,14.9,Manila Clam,0
6,2007,10.1,14.9,Varnish Clam,0
6,2007,15.7,-17.6,Butter Clam,0
6,2007,15.7,-17.6,Littleneck Clam,7
6,2007,15.7,-17.6,Manila Clam,0
6,2007,15.7,-17.6,Varnish Clam,0
6,2007,15.7,-3.3,Butter Clam,0
6,2007,15.7,-3.3,Littleneck Clam,0
6,2007,15.7,-3.3,Manila Clam,0
6,2007,15.7,-3.3,Varnish Clam,0
6,2007,15.7,12.4,Butter Clam,0
6,2007,15.7,12.4,Littleneck Clam,69
6,2007,15.7,12.4,Manila Clam,0
6,2007,15.7,12.4,Varnish Clam,0
6,2007,24.6,1.6,Butter Clam,0
6,2007,24.6,1.6,Littleneck Clam,70
6,2007,24.6,1.6,Manila Clam,0
6,2007,24.6,1.6,Varnish Clam,0
6,2007,24.6,10.2,Butter Clam,0
6,2007,24.6,10.2,Littleneck Clam,15
6,2007,24.6,10.2,Manila Clam,0
6,2007,24.6,10.2,Varnish Clam,0
6,2007,24.6,22.7,Butter Clam,0
6,2007,24.6,22.7,Littleneck Clam,14
6,2007,24.6,22.7,Manila Clam,0
6,2007,24.6,22.7,Varnish Clam,0
6,2007,30.1,-25.3,Butter Clam,0
6,2007,30.1,-25.3,Littleneck Clam,16
6,2007,30.1,-25.3,Manila Clam,0
6,2007,30.1,-25.3,Varnish Clam,0
6,2007,30.1,-3.7,Butter Clam,5
6,2007,30.1,-3.7,Littleneck Clam,19
6,2007,30.1,-3.7,Manila Clam,0
6,2007,30.1,-3.7,Varnish Clam,0
6,2007,30.1,15.8,Butter Clam,1
6,2007,30.1,15.8,Littleneck Clam,74
6,2007,30.1,15.8,Manila Clam,0
6,2007,30.1,15.8,Varnish Clam,0
6,2007,37.3,-18.8,Butter Clam,0
6,2007,37.3,-18.8,Littleneck Clam,0
6,2007,37.3,-18.8,Manila Clam,3
6,2007,37.3,-18.8,Varnish Clam,0
6,2007,37.3,-4.1,Butter Clam,0
6,2007,37.3,-4.1,Littleneck Clam,16
6,2007,37.3,-4.1,Manila Clam,0
6,2007,37.3,-4.1,Varnish Clam,0
6,2007,37.3,7.2,Butter Clam,1
6,2007,37.3,7.2,Littleneck Clam,53
6,2007,37.3,7.2,Manila Clam,3
6,2007,37.3,7.2,Varnish Clam,0
7,2007,3.2,-14.8,Butter Clam,0
7,2007,3.2,-14.8,Littleneck Clam,0
7,2007,3.2,-14.8,Manila Clam,0
7,2007,3.2,-14.8,Varnish Clam,27
7,2007,3.2,2.5,Butter Clam,0
7,2007,3.2,2.5,Littleneck Clam,0
7,2007,3.2,2.5,Manila Clam,0
7,2007,3.2,2.5,Varnish Clam,15
7,2007,3.2,8.7,Butter Clam,0
7,2007,3.2,8.7,Littleneck Clam,0
7,2007,3.2,8.7,Manila Clam,0
7,2007,3.2,8.7,Varnish Clam,0
7,2007,6.3,-17.8,Butter Clam,0
7,2007,6.3,-17.8,Littleneck Clam,0
7,2007,6.3,-17.8,Manila Clam,0
7,2007,6.3,-17.8,Varnish Clam,0
7,2007,6.3,-8.4,Butter Clam,0
7,2007,6.3,-8.4,Littleneck Clam,15
7,2007,6.3,-8.4,Manila Clam,0
7,2007,6.3,-8.4,Varnish Clam,15
7,2007,6.3,4,Butter Clam,0
7,2007,6.3,4,Littleneck Clam,0
7,2007,6.3,4,Manila Clam,0
7,2007,6.3,4,Varnish Clam,0
7,2007,10.9,-17.2,Butter Clam,0
7,2007,10.9,-17.2,Littleneck Clam,0
7,2007,10.9,-17.2,Manila Clam,0
7,2007,10.9,-17.2,Varnish Clam,14
7,2007,10.9,-3.3,Butter Clam,1
7,2007,10.9,-3.3,Littleneck Clam,0
7,2007,10.9,-3.3,Manila Clam,0
7,2007,10.9,-3.3,Varnish Clam,35
7,2007,10.9,10.1,Butter Clam,0
7,2007,10.9,10.1,Littleneck Clam,0
7,2007,10.9,10.1,Manila Clam,0
7,2007,10.9,10.1,Varnish Clam,0
7,2007,29.6,-23.2,Butter Clam,1
7,2007,29.6,-23.2,Littleneck Clam,0
7,2007,29.6,-23.2,Manila Clam,0
7,2007,29.6,-23.2,Varnish Clam,44
7,2007,29.6,-0.09,Butter Clam,0
7,2007,29.6,-0.09,Littleneck Clam,0
7,2007,29.6,-0.09,Manila Clam,0
7,2007,29.6,-0.09,Varnish Clam,20
7,2007,29.6,9.6,Butter Clam,0
7,2007,29.6,9.6,Littleneck Clam,0
7,2007,29.6,9.6,Manila Clam,0
7,2007,29.6,9.6,Varnish Clam,0
7,2007,34.3,-14.9,Butter Clam,8
7,2007,34.3,-14.9,Littleneck Clam,0
7,2007,34.3,-14.9,Manila Clam,1
7,2007,34.3,-14.9,Varnish Clam,20
7,2007,34.3,-7.9,Butter Clam,6
7,2007,34.3,-7.9,Littleneck Clam,3
7,2007,34.3,-7.9,Manila Clam,0
7,2007,34.3,-7.9,Varnish Clam,10
7,2007,34.3,3.4,Butter Clam,0
7,2007,34.3,3.4,Littleneck Clam,0
7,2007,34.3,3.4,Manila Clam,0
7,2007,34.3,3.4,Varnish Clam,0
4,2008,2,-4.9,Butter Clam,0
4,2008,2,-4.9,Littleneck Clam,0
4,2008,2,-4.9,Manila Clam,0
4,2008,2,-4.9,Varnish Clam,0
4,2008,2,4.8,Butter Clam,0
4,2008,2,4.8,Littleneck Clam,0
4,2008,2,4.8,Manila Clam,0
4,2008,2,4.8,Varnish Clam,32
4,2008,2,15.4,Butter Clam,0
4,2008,2,15.4,Littleneck Clam,0
4,2008,2,15.4,Manila Clam,0
4,2008,2,15.4,Varnish Clam,134
4,2008,10,-5.9,Butter Clam,26
4,2008,10,-5.9,Littleneck Clam,11
4,2008,10,-5.9,Manila Clam,0
4,2008,10,-5.9,Varnish Clam,31
4,2008,10,2,Butter Clam,4
4,2008,10,2,Littleneck Clam,4
4,2008,10,2,Manila Clam,0
4,2008,10,2,Varnish Clam,0
4,2008,10,6.9,Butter Clam,3
4,2008,10,6.9,Littleneck Clam,1
4,2008,10,6.9,Manila Clam,1
4,2008,10,6.9,Varnish Clam,152
4,2008,14,-17.2,Butter Clam,0
4,2008,14,-17.2,Littleneck Clam,2
4,2008,14,-17.2,Manila Clam,0
4,2008,14,-17.2,Varnish Clam,223
4,2008,14,-8.9,Butter Clam,3
4,2008,14,-8.9,Littleneck Clam,3
4,2008,14,-8.9,Manila Clam,0
4,2008,14,-8.9,Varnish Clam,0
4,2008,14,-6.9,Butter Clam,7
4,2008,14,-6.9,Littleneck Clam,4
4,2008,14,-6.9,Manila Clam,0
4,2008,14,-6.9,Varnish Clam,0
4,2008,41,-14.7,Butter Clam,4
4,2008,41,-14.7,Littleneck Clam,4
4,2008,41,-14.7,Manila Clam,0
4,2008,41,-14.7,Varnish Clam,0
4,2008,41,-6.7,Butter Clam,6
4,2008,41,-6.7,Littleneck Clam,13
4,2008,41,-6.7,Manila Clam,0
4,2008,41,-6.7,Varnish Clam,0
4,2008,41,-1.2,Butter Clam,1
4,2008,41,-1.2,Littleneck Clam,2
4,2008,41,-1.2,Manila Clam,0
4,2008,41,-1.2,Varnish Clam,0
4,2008,46,-6.6,Butter Clam,2
4,2008,46,-6.6,Littleneck Clam,3
4,2008,46,-6.6,Manila Clam,0
4,2008,46,-6.6,Varnish Clam,197
4,2008,46,2.2,Butter Clam,0
4,2008,46,2.2,Littleneck Clam,1
4,2008,46,2.2,Manila Clam,0
4,2008,46,2.2,Varnish Clam,39
4,2008,46,6.9,Butter Clam,0
4,2008,46,6.9,Littleneck Clam,1
4,2008,46,6.9,Manila Clam,0
4,2008,46,6.9,Varnish Clam,182
5,2008,13,-75.5,Butter Clam,0
